t,x_true,y_white,y_bias,y_drift,y_quant,y_late,y_drop,y_out,y_combo
6.150000000000000355e+00,1.129702679548839406e+00,1.380693969433953949e+00,1.796767270520871262e+00,1.068741994046970456e+00,1.100000000000000089e+00,9.336524687016980462e-01,1.146019158991662179e+00,1.126779274602647929e+00,1.100000000000000089e+00
6.160000000000000142e+00,1.189418739109651568e+00,1.005346214472143895e+00,1.465010697948685436e+00,1.186878543206186576e+00,1.100000000000000089e+00,9.061072807340750934e-01,1.227922570320553630e+00,1.311916590957902695e+00,1.100000000000000089e+00
6.169999999999999929e+00,1.253095409388118586e+00,1.144895396719711078e+00,1.845582148010456836e+00,1.249353338008651448e+00,1.200000000000000178e+00,8.520306301852631492e-01,1.388243197037245302e+00,1.334356178567800200e+00,1.000000000000000000e+00
6.179999999999999716e+00,1.320321286456919818e+00,1.318630626289553298e+00,1.835961942828824522e+00,1.408714993199582821e+00,1.200000000000000178e+00,8.304932783809242380e-01,1.312975334985845732e+00,1.352478437503052522e+00,1.000000000000000000e+00
6.190000000000000391e+00,1.390641291029983906e+00,1.468725170669283653e+00,2.026374597283364665e+00,1.351422525021934051e+00,1.400000000000000133e+00,8.602243769671785723e-01,1.422734031467386195e+00,1.398607582313838416e+00,1.100000000000000089e+00
6.200000000000000178e+00,1.463561155626698529e+00,1.679522338194645359e+00,2.157406420567858252e+00,1.535299441247207630e+00,1.500000000000000000e+00,8.337847623776429851e-01,1.525697720767766663e+00,1.392944440215561741e+00,1.000000000000000000e+00
6.209999999999999964e+00,1.538552311298787556e+00,1.803470122706644307e+00,2.190504640409705939e+00,1.660011332970388720e+00,1.600000000000000089e+00,7.807002184196377703e-01,1.548183678941669195e+00,1.557200210888487257e+00,1.100000000000000089e+00
6.219999999999999751e+00,1.615057124624247553e+00,1.585488422665332298e+00,2.215677473130312602e+00,1.924872930813531946e+00,1.600000000000000089e+00,7.497731800404334734e-01,1.596044547694582816e+00,1.550291104032864187e+00,1.000000000000000000e+00
6.230000000000000426e+00,1.692494432133937021e+00,2.076832509330231336e+00,2.551217301675043458e+00,1.963513625906161186e+00,1.700000000000000178e+00,7.728997058815485488e-01,1.679715873404617810e+00,1.708375626809995662e+00,9.000000000000000222e-01
6.240000000000000213e+00,1.770265316331104621e+00,1.904446077585611574e+00,2.270985253517657565e+00,1.790913933696199667e+00,1.800000000000000044e+00,8.417121458711606108e-01,nan,1.804834868862729591e+00,9.000000000000000222e-01
6.250000000000000000e+00,1.847759065022571257e+00,1.691207852718906723e+00,2.217512381566360880e+00,1.954788632894471689e+00,1.900000000000000133e+00,7.700427553054352003e-01,1.821637856510690323e+00,1.806854700388113244e+00,1.000000000000000000e+00
6.259999999999999787e+00,1.924359253827149452e+00,1.729572189683261652e+00,2.480156106495833512e+00,1.958588216277848515e+00,1.900000000000000133e+00,9.211718165619863230e-01,1.875461610769763032e+00,1.976400623151155944e+00,1.000000000000000000e+00
6.270000000000000462e+00,1.999449890481282965e+00,1.916008062300055270e+00,2.737480553877361000e+00,1.872904274731310936e+00,2.000000000000000000e+00,8.275637945553124819e-01,1.943751889833029711e+00,2.025452336443968715e+00,1.000000000000000000e+00
6.280000000000000249e+00,2.072421558935709562e+00,2.022101404899748545e+00,3.025414827907667803e+00,2.039141368093941420e+00,2.000000000000000000e+00,7.889060943040916429e-01,2.079852424359880825e+00,2.048596666856870918e+00,1.000000000000000000e+00
6.290000000000000036e+00,2.142677501237108650e+00,2.299919083726753577e+00,3.152128287984267807e+00,2.185497851175508544e+00,2.200000000000000178e+00,8.844117663780756144e-01,2.029117950770197076e+00,2.163329787565360984e+00,1.100000000000000089e+00
6.299999999999999822e+00,2.209639575814911883e+00,2.046548469057821951e+00,2.887461689086660677e+00,2.228679021514770042e+00,2.200000000000000178e+00,1.042808316753309095e+00,2.171399927416743481e+00,2.104259245691030511e+00,1.100000000000000089e+00
6.310000000000000497e+00,2.272754032039484340e+00,2.158791138844048163e+00,3.105317389136026396e+00,2.318219182820905555e+00,2.400000000000000355e+00,1.006637396874804136e+00,2.254750855745937255e+00,2.215589609161302764e+00,1.000000000000000000e+00
6.320000000000000284e+00,2.331497042771016215e+00,2.161720356452215608e+00,3.255074493979523087e+00,2.468057996620907080e+00,2.400000000000000355e+00,9.673577269284764357e-01,2.426755665387673844e+00,2.347454892169728247e+00,1.200000000000000178e+00
6.330000000000000071e+00,2.385379939060391585e+00,2.438295605706196412e+00,2.902082395712612062e+00,2.484195483306101515e+00,2.300000000000000266e+00,9.704225070296274014e-01,2.409716403496590775e+00,2.388912107008873686e+00,1.200000000000000178e+00
6.339999999999999858e+00,2.433954094168638171e+00,2.143713153080704092e+00,3.334496144248205507e+00,2.504129206770775884e+00,2.400000000000000355e+00,1.133694088522479326e+00,2.389015412514329473e+00,2.464837915362305232e+00,1.300000000000000044e+00
6.350000000000000533e+00,2.476815407610759134e+00,2.586213204392311393e+00,3.174685306736894752e+00,2.445743993892288692e+00,2.500000000000000000e+00,1.081427036481553472e+00,2.467498327599923602e+00,2.510154396820012401e+00,1.300000000000000044e+00
6.360000000000000320e+00,2.513608343966585945e+00,2.355385135104601790e+00,3.102660516458561890e+00,2.526577828158628414e+00,2.600000000000000089e+00,1.198754407878722672e+00,2.489534052689854171e+00,2.500692437087729925e+00,1.300000000000000044e+00
6.370000000000000107e+00,2.544029485695091353e+00,2.500271080581313754e+00,3.263299250791343198e+00,2.668151692425579036e+00,2.600000000000000089e+00,1.281165398505814679e+00,2.584555542742228873e+00,2.560724337437990883e+00,1.600000000000000089e+00
6.379999999999999893e+00,2.567830564093962042e+00,2.653533248528365363e+00,3.307881352558939447e+00,2.635895453330736604e+00,2.600000000000000089e+00,1.270319905204206012e+00,2.645202318376568051e+00,2.622204058674566074e+00,1.500000000000000000e+00
6.390000000000000568e+00,2.584820937813906649e+00,2.643730290787988935e+00,2.807898709910318757e+00,2.446178733846226638e+00,2.700000000000000178e+00,1.374093550855636003e+00,2.602248708603793315e+00,2.555589278478621384e+00,1.600000000000000089e+00
6.400000000000000355e+00,2.594869493913506187e+00,3.149423421224987862e+00,3.222201112352307106e+00,2.663875320075487885e+00,2.500000000000000000e+00,1.422577341159684705e+00,2.653949101659649479e+00,2.624983426481651172e+00,1.700000000000000178e+00
6.410000000000000142e+00,2.597905952269433882e+00,2.415959717309555277e+00,3.251587151990621205e+00,2.605462755965473498e+00,2.500000000000000000e+00,1.493652460704133045e+00,2.600304218293077341e+00,2.517912984457260972e+00,1.700000000000000178e+00
6.419999999999999929e+00,2.593921560179609287e+00,2.177409271089885578e+00,3.068801021298518172e+00,2.574721105887312067e+00,2.500000000000000000e+00,1.505607657413143841e+00,2.604254656687204239e+00,2.652798372308092123e+00,1.900000000000000133e+00
6.429999999999999716e+00,2.582969170152520810e+00,2.320865708046411680e+00,3.227901393605725477e+00,2.691992682731904729e+00,2.600000000000000089e+00,1.763151871026892747e+00,2.566585810929716160e+00,2.613929957482346467e+00,1.800000000000000044e+00
6.440000000000000391e+00,2.565162700102317395e+00,2.729735695249240646e+00,3.098073790016252715e+00,2.577395226501770331e+00,2.500000000000000000e+00,1.760336860476636733e+00,2.468723042374548093e+00,2.537330771571731702e+00,1.900000000000000133e+00
6.450000000000000178e+00,2.540675981403551553e+00,2.326649169130448946e+00,2.993377745866556250e+00,2.497088784036863185e+00,2.700000000000000178e+00,1.779696784853313174e+00,2.604043231848372386e+00,2.576950014474351125e+00,2.100000000000000089e+00
6.459999999999999964e+00,2.509741006438643840e+00,2.713835576670553085e+00,3.094257743201113797e+00,2.544248220949410388e+00,2.500000000000000000e+00,1.934802778481770069e+00,2.509381769839411636e+00,2.608972029830763262e+00,2.000000000000000000e+00
6.469999999999999751e+00,2.472645593332896574e+00,2.428551128304215379e+00,2.693728525471174695e+00,2.408256371361313875e+00,2.500000000000000000e+00,2.001397288291885790e+00,2.414592370163752832e+00,2.435147601475838197e+00,2.100000000000000089e+00
6.480000000000000426e+00,2.429730491454923147e+00,2.577256859596122940e+00,3.118470074472484477e+00,2.454667822429899893e+00,2.500000000000000000e+00,2.091575766491912347e+00,2.367353537497795202e+00,2.496754138508749943e+00,2.200000000000000178e+00
6.490000000000000213e+00,2.381385956905226475e+00,2.075532462098975905e+00,3.091556205979663741e+00,2.280734538955417445e+00,2.300000000000000266e+00,2.118344626524849339e+00,2.425666497728865778e+00,2.313903150346706461e+00,2.200000000000000178e+00
6.500000000000000000e+00,2.328047832565760977e+00,2.534927153139173939e+00,2.994844305173052224e+00,2.419792068312809352e+00,2.300000000000000266e+00,2.261880814219111802e+00,2.354044728938728515e+00,2.417445142241638756e+00,2.400000000000000355e+00
6.509999999999999787e+00,2.270193172283740957e+00,2.500276498197759878e+00,2.983163668561672033e+00,2.137508235357505448e+00,2.200000000000000178e+00,2.180938868058933444e+00,2.249427494792739513e+00,2.317414502408967181e+00,2.600000000000000089e+00
6.520000000000000462e+00,2.208335453364464129e+00,2.021763425456348351e+00,2.729389433812002164e+00,2.236541836966071006e+00,2.300000000000000266e+00,2.345816084441717297e+00,2.159641973618035671e+00,2.210419941730732418e+00,2.500000000000000000e+00
6.530000000000000249e+00,2.143019425702776815e+00,2.405678007925411865e+00,2.637757947398072567e+00,2.035162834438797308e+00,2.100000000000000089e+00,2.501938827817844935e+00,2.216827666990398793e+00,2.181113322801936150e+00,2.400000000000000355e+00
6.540000000000000036e+00,2.074815649549839769e+00,2.599634383804064086e+00,2.337344287517942654e+00,2.166784550882207228e+00,1.900000000000000133e+00,2.461800907448428610e+00,2.121281799958204317e+00,2.108806977065234012e+00,2.600000000000000089e+00
6.549999999999999822e+00,2.004314777054182706e+00,2.003487583844468567e+00,2.270989669581473969e+00,2.058038801100260162e+00,2.000000000000000000e+00,2.421553642902729564e+00,2.026734866086470799e+00,1.937463209707433354e+00,2.600000000000000089e+00
6.560000000000000497e+00,1.932121635300752205e+00,1.744677453301851866e+00,2.389172742762604162e+00,1.876116171228719320e+00,2.000000000000000000e+00,2.488274502763457185e+00,1.928326033566071906e+00,1.932074690724053134e+00,2.700000000000000178e+00
6.570000000000000284e+00,1.858849170574595977e+00,1.739083297023747310e+00,2.639343923811121595e+00,1.884808333556273974e+00,1.900000000000000133e+00,2.561133328733980807e+00,1.903856059320496730e+00,1.869513744806621025e+00,3.452990256715545492e+00
6.580000000000000071e+00,1.785112314974441450e+00,1.727158748650035935e+00,2.382473245736012046e+00,1.875161612856410587e+00,1.800000000000000044e+00,2.514991386638293136e+00,1.789125259672791568e+00,1.891069493169311277e+00,2.600000000000000089e+00
6.589999999999999858e+00,1.711521837284078140e+00,1.912618499658384597e+00,2.573466832912177260e+00,1.638068767042234697e+00,1.800000000000000044e+00,2.484749961851040911e+00,1.680249355567429825e+00,1.853479525820378004e+00,2.800000000000000266e+00
6.600000000000000533e+00,1.638678240165692079e+00,2.003372749059218361e+00,2.390066035815830769e+00,1.607791143779066179e+00,1.600000000000000089e+00,2.561155489983008682e+00,nan,1.641782656033574650e+00,2.700000000000000178e+00
6.610000000000000320e+00,1.567165765270104760e+00,1.483730973348370563e+00,1.971331013703265134e+00,1.651507345152515072e+00,1.600000000000000089e+00,2.515788445425540587e+00,1.517325819138576115e+00,1.628144496976735800e+00,2.800000000000000266e+00
6.620000000000000107e+00,1.497546566766447595e+00,1.452180960298526058e+00,1.984153977874765662e+00,1.328961393889995790e+00,1.500000000000000000e+00,2.600454245547325183e+00,1.432294776732391250e+00,1.459943626572016484e+00,2.700000000000000178e+00
6.629999999999999893e+00,1.430355112091650005e+00,1.153163533632251214e+00,1.819704853991614968e+00,1.246164758903912428e+00,1.500000000000000000e+00,2.465370710152031020e+00,1.390574786053394130e+00,1.425847832730210429e+00,2.700000000000000178e+00
6.640000000000000568e+00,1.366092866423213259e+00,1.261426096645922756e+00,1.684944899271265895e+00,1.409094975512968473e+00,1.400000000000000133e+00,2.523355791764745781e+00,1.432540503128320264e+00,1.286120213882293584e+00,2.700000000000000178e+00
6.650000000000000355e+00,1.305223314511912758e+00,1.399011380356576018e+00,1.954733450616652046e+00,1.292961637771494976e+00,1.200000000000000178e+00,2.644887896597678978e+00,1.209854709387512939e+00,1.344335895002220616e+00,2.700000000000000178e+00
6.660000000000000142e+00,1.248167370102354123e+00,8.471105038615034388e-01,1.979185382788978043e+00,1.103379039182060151e+00,1.300000000000000044e+00,2.510135129643187746e+00,1.198005538653525326e+00,1.315156877979031025e+00,2.700000000000000178e+00
6.669999999999999929e+00,1.195299219253638467e+00,1.332571467265819098e+00,1.620961389348918757e+00,1.149579287048895671e+00,1.200000000000000178e+00,2.531124533946311761e+00,1.168050750660221793e+00,1.200550415273439642e+00,nan
6.679999999999999716e+00,1.146942639488710558e+00,1.325377815695301109e+00,1.953925696482176066e+00,1.234332956164084560e+00,1.200000000000000178e+00,2.449544481853412670e+00,1.212318040220990545e+00,1.152383569375530215e+00,2.600000000000000089e+00
6.690000000000000391e+00,1.103367831894335627e+00,1.344033618174727662e+00,1.876515350501313018e+00,1.159372937051975194e+00,1.200000000000000178e+00,2.275329311726572712e+00,1.101325046421546272e+00,1.084377678011610113e+00,2.600000000000000089e+00
6.700000000000000178e+00,1.064788798111910850e+00,9.505666582313058166e-01,1.556690392871717954e+00,9.623948970047936369e-01,1.100000000000000089e+00,2.303545234655029805e+00,1.050367777445864625e+00,1.036245988761492098e+00,2.300000000000000266e+00
6.709999999999999964e+00,1.031361288655115560e+00,7.181211266378386693e-01,1.701026043715855973e+00,1.174810870830808263e+00,9.000000000000000222e-01,2.231408816165311837e+00,1.086230991320335626e+00,1.158682890945039734e+00,2.400000000000000355e+00
6.719999999999999751e+00,1.003181343219465171e+00,9.472838675564645428e-01,1.419058793696911014e+00,1.069957197445563057e+00,1.100000000000000089e+00,2.236547840997829883e+00,9.835485565177275458e-01,9.834633137467210240e-01,2.300000000000000266e+00
6.730000000000000426e+00,9.802844376688736316e-01,7.733733422836224225e-01,1.587491997105524799e+00,9.771323691374815823e-01,1.100000000000000089e+00,2.058462058680300188e+00,8.784881130925266124e-01,1.033937424477004319e+00,2.200000000000000178e+00
6.740000000000000213e+00,9.626452462565526780e-01,6.106175150622202841e-01,1.668896471706459383e+00,1.084311824574854644e+00,1.000000000000000000e+00,2.094738602106923864e+00,1.024781409767353546e+00,9.260896196665139302e-01,2.100000000000000089e+00
6.750000000000000000e+00,9.501780214229694765e-01,7.980778278488107613e-01,1.193875382616069736e+00,1.077168644422215271e+00,1.000000000000000000e+00,1.942420951903288229e+00,9.142770995942040013e-01,9.408602764521687423e-01,2.100000000000000089e+00
6.759999999999999787e+00,9.427375872758134712e-01,6.644382506832620106e-01,1.832869347804663596e+00,9.468444889592958491e-01,8.000000000000000444e-01,1.979633230942876354e+00,1.023565492308600167e+00,9.651229851755941391e-01,2.100000000000000089e+00
6.770000000000000462e+00,9.401209366580116633e-01,1.324324893255688584e+00,1.214078775447928082e+00,8.660160515120343128e-01,1.000000000000000000e+00,1.880159523517164422e+00,nan,9.075291051655224317e-01,2.100000000000000089e+00
6.780000000000000249e+00,9.420694156133504471e-01,1.091007216610928143e+00,1.564911625925381022e+00,1.063454520606392784e+00,1.000000000000000000e+00,1.813989646297182068e+00,1.032248109753522103e+00,9.982030086260916812e-01,1.900000000000000133e+00
6.790000000000000036e+00,9.482714731259511698e-01,1.123700204078584175e+00,1.459446132804303797e+00,1.111948369780144663e+00,1.200000000000000178e+00,1.808458879839008882e+00,9.364912160913004824e-01,9.169323903947913523e-01,1.900000000000000133e+00
6.799999999999999822e+00,9.583659483001640833e-01,7.365368933294147435e-01,1.736128700640691136e+00,1.018858131818330515e+00,1.100000000000000089e+00,1.627353265278561834e+00,9.236016774897568560e-01,9.318692912082807700e-01,1.900000000000000133e+00
6.810000000000000497e+00,9.719458617188231342e-01,1.245649100322164360e+00,1.407930219167607300e+00,8.792191962368152147e-01,1.100000000000000089e+00,1.573475477739540995e+00,8.944486088426051307e-01,1.025753425169178445e+00,1.700000000000000178e+00
6.820000000000000284e+00,9.885626726249794327e-01,9.134242237067428105e-01,1.500594792163510549e+00,9.554074017603721991e-01,1.000000000000000000e+00,1.445049820470715396e+00,9.900559110545872343e-01,1.025448049015628804e+00,1.600000000000000089e+00
